# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_ncdm[1]        15:(.)p_ncdm[1]          16:(.)rho_lambda         17:(.)rho_fld            18:(.)w_fld              19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_tot            22:(.)p_tot              23:(.)p_tot_prime        24:gr.fac. D             25:gr.fac. f          
       5.555041701263e+05       2.444386687659e-09       8.330757692493e-01       6.678362995293e+05       1.400968662216e+04       2.521972319173e-02       7.782453350457e+09       4.808322824169e-01       2.620182207013e+11       4.195334766686e+08       2.311725585228e+09       6.029163205439e+10       2.009721065964e+10       6.029163326632e+10       2.009721025566e+10      -3.766236863122e-14       1.795240192832e-06      -9.000000000000e-01       6.067257788509e+10       4.460053229690e+11       4.460053229690e+11       1.477580204441e+11      -7.105472643577e+11       2.177402360073e-04       6.070611490560e-02 
       5.516426233800e+05       2.478692782317e-09       8.388983580990e-01       6.585978725249e+05       1.400968079957e+04       2.539625259099e-02       7.728351078671e+09       4.841919319525e-01       2.548082478512e+11       4.108451006454e+08       2.263850642550e+09       5.863258319549e+10       1.954419437369e+10       5.863258439063e+10       1.954419397530e+10      -3.766236863122e-14       1.791487210381e-06      -9.000000000000e-01       5.900304651386e+10       4.337511576944e+11       4.337511576944e+11       1.436921531373e+11      -6.862064019832e+11       2.178324895918e-04       6.074339007505e-02 
       5.478079195622e+05       2.513480102877e-09       8.447615798377e-01       6.494873402748e+05       1.400967493635e+04       2.557401757449e-02       7.674624890298e+09       4.875750125237e-01       2.477966717911e+11       4.023366569033e+08       2.216967167969e+09       5.701918637646e+10       1.900639543435e+10       5.701918755505e+10       1.900639504149e+10      -3.766236863122e-14       1.787742073330e-06      -9.000000000000e-01       5.737945562974e+10       4.218338051772e+11       4.218338051772e+11       1.397381662828e+11      -6.626994694569e+11       2.179248392427e-04       6.078107093934e-02 
       5.439998720786e+05       2.548755394472e-09       8.506657171456e-01       6.405029315583e+05       1.400966903221e+04       2.575302678961e-02       7.621272171054e+09       4.909816869378e-01       2.409780332481e+11       3.940044191362e+08       2.171054628685e+09       5.545018539278e+10       1.848339510680e+10       5.545018655503e+10       1.848339471938e+10      -3.766236863122e-14       1.784004765278e-06      -9.000000000000e-01       5.580054109103e+10       4.102440053347e+11       4.102440053347e+11       1.358929812725e+11      -6.399978932569e+11       2.180172856679e-04       6.081916014342e-02 
       5.402182956319e+05       2.584525496670e-09       8.566110546562e-01       6.316428996893e+05       1.400966308687e+04       2.593328894423e-02       7.568290324830e+09       4.944121191250e-01       2.343470231715e+11       3.858447382074e+08       2.126092917119e+09       5.392435860679e+10       1.797478617847e+10       5.392435975294e+10       1.797478579642e+10      -3.766236863122e-14       1.780275269858e-06      -9.000000000000e-01       5.426507354130e+10       3.989727527279e+11       3.989727527279e+11       1.321536042125e+11      -6.180740789698e+11       2.181098295808e-04       6.085766034963e-02 
       5.364630062130e+05       2.620797344790e-09       8.625978789696e-01       6.229055221762e+05       1.400965710005e+04       2.611481280719e-02       7.515676773561e+09       4.978664741457e-01       2.278984785995e+11       3.778540405523e+08       2.082062342110e+09       5.244051799651e+10       1.748017264204e+10       5.244051912678e+10       1.748017226528e+10      -3.766236863122e-14       1.776553570736e-06      -9.000000000000e-01       5.277185745219e+10       3.880112895577e+11       3.880112895577e+11       1.285171235912e+11      -5.969013777379e+11       2.182024716999e-04       6.089657423787e-02 
       5.327338210917e+05       2.657577971244e-09       8.686264786684e-01       6.142891003869e+05       1.400965107145e+04       2.629760720866e-02       7.463428957105e+09       5.013449181986e-01       2.216273786387e+11       3.700288266125e+08       2.038943620291e+09       5.099750823065e+10       1.699916938708e+10       5.099750934527e+10       1.699916901554e+10      -3.766236863122e-14       1.772839651613e-06      -9.000000000000e-01       5.131973019257e+10       3.773510988541e+11       3.773510988541e+11       1.249807080131e+11      -5.764540538570e+11       2.182952127489e-04       6.093590450565e-02 
       5.290305588083e+05       2.694874506894e-09       8.746971443306e-01       6.057919592178e+05       1.400964500078e+04       2.648168104062e-02       7.411544333114e+09       5.048476186281e-01       2.155288405553e+11       3.623656693038e+08       1.996717867641e+09       4.959420576907e+10       1.653140190020e+10       4.959420686825e+10       1.653140153381e+10      -3.766236863122e-14       1.769133496224e-06      -9.000000000000e-01       4.990756112334e+10       3.669838978529e+11       3.669838978529e+11       1.215416039936e+11      -5.567072534841e+11       2.183880534571e-04       6.097565386824e-02 
       5.253530391642e+05       2.732694182423e-09       8.808101685390e-01       5.974124467685e+05       1.400963888776e+04       2.666704325724e-02       7.360020376915e+09       5.083747439321e-01       2.095981159732e+11       3.548612125151e+08       1.955366591219e+09       4.822951798796e+10       1.607650597348e+10       4.822951907191e+10       1.607650561217e+10      -3.766236863122e-14       1.765435088338e-06      -9.000000000000e-01       4.853425071707e+10       3.569016315539e+11       3.569016315539e+11       1.181971338158e+11      -5.376369744174e+11       2.184809945588e-04       6.101582505874e-02 
       5.217010832136e+05       2.771044329736e-09       8.869658459007e-01       5.891489340199e+05       1.400963273208e+04       2.685370287537e-02       7.308854581384e+09       5.119264637700e-01       2.038305871770e+11       3.475121696383e+08       1.914871681063e+09       4.690238232914e+10       1.563412742086e+10       4.690238339807e+10       1.563412706455e+10      -3.766236863122e-14       1.761744411757e-06      -9.000000000000e-01       4.719872970193e+10       3.470964664568e+11       3.470964664568e+11       1.149446934450e+11      -5.192200369126e+11       2.185740367940e-04       6.105642082820e-02 
       5.180745132546e+05       2.809932383370e-09       8.931644730583e-01       5.809998145175e+05       1.400962653345e+04       2.704166897494e-02       7.258044456824e+09       5.155029489704e-01       1.982217635162e+11       3.403153221295e+08       1.875215402258e+09       4.561176547275e+10       1.520392180237e+10       4.561176652686e+10       1.520392145099e+10      -3.766236863122e-14       1.758061450320e-06      -9.000000000000e-01       4.589995822913e+10       3.375607844694e+11       3.375607844694e+11       1.117817505018e+11      -5.014340554985e+11       2.186671809080e-04       6.109744394572e-02 
       5.144731528205e+05       2.849365881929e-09       8.994063487044e-01       5.729635040586e+05       1.400962029158e+04       2.723095069941e-02       7.207587530847e+09       5.191043715392e-01       1.927672779096e+11       3.332675180988e+08       1.836380387167e+09       4.435666253268e+10       1.478555415598e+10       4.435666357220e+10       1.478555380948e+10      -3.766236863122e-14       1.754386187896e-06      -9.000000000000e-01       4.463692506333e+10       3.282871769831e+11       3.282871769831e+11       1.087058422898e+11      -4.842574117590e+11       2.187604276516e-04       6.113889719858e-02 
       5.108968266714e+05       2.889352469540e-09       9.056917735943e-01       5.650384403842e+05       1.400961400615e+04       2.742155725623e-02       7.157481348249e+09       5.227309046674e-01       1.874628834443e+11       3.263656709307e+08       1.798349627833e+09       4.313609627421e+10       1.437869873679e+10       4.313609729932e+10       1.437869839508e+10      -3.766236863122e-14       1.750718608390e-06      -9.000000000000e-01       4.340864679524e+10       3.192684391118e+11       3.192684391118e+11       1.057145738784e+11      -4.676692280478e+11       2.188537777810e-04       6.118078339233e-02 
       5.073453607854e+05       2.929899897325e-09       9.120210505625e-01       5.572230828750e+05       1.400960767688e+04       2.761349791726e-02       7.107723470894e+09       5.263827227392e-01       1.823044500693e+11       3.196067579313e+08       1.761106468519e+09       4.194911635307e+10       1.398303876337e+10       4.194911736398e+10       1.398303842640e+10      -3.766236863122e-14       1.747058695739e-06      -9.000000000000e-01       4.221416707595e+10       3.104975640887e+11       3.104975640887e+11       1.028056162382e+11      -4.516493421035e+11       2.189472320581e-04       6.122310535089e-02 
       5.038185823504e+05       2.971016024896e-09       9.183944845336e-01       5.495159122515e+05       1.400960130344e+04       2.780678201924e-02       7.058311477595e+09       5.300600013402e-01       1.772879613798e+11       3.129878190055e+08       1.724634598423e+09       4.079479857553e+10       1.359826617115e+10       4.079479957244e+10       1.359826583885e+10      -3.766236863122e-14       1.743406433915e-06      -9.000000000000e-01       4.105255587233e+10       3.019677378176e+11       3.019677378176e+11       9.997670442738e+10      -4.361782825352e+11       2.190407912503e-04       6.126586591667e-02 
       5.003163197555e+05       3.012708821874e-09       9.248123825364e-01       5.419154302785e+05       1.400959488554e+04       2.800141896425e-02       7.009242963995e+09       5.337629172655e-01       1.724095114903e+11       3.065059553600e+08       1.688918044531e+09       3.967224417884e+10       1.322408137254e+10       3.967224516193e+10       1.322408104484e+10      -3.766236863122e-14       1.739761806923e-06      -9.000000000000e-01       3.992290874288e+10       2.936723335739e+11       2.936723335739e+11       9.722563582845e+10      -4.212372451479e+11       2.191344561309e-04       6.130906795069e-02 
       4.968384025827e+05       3.054986369422e-09       9.312750537265e-01       5.344201594735e+05       1.400958842287e+04       2.819741822015e-02       6.960515542449e+09       5.374916485276e-01       1.676653019930e+11       3.001583282340e+08       1.653941164619e+09       3.858057913140e+10       1.286019302367e+10       3.858058010087e+10       1.286019270052e+10      -3.766236863122e-14       1.736124798801e-06      -9.000000000000e-01       3.882434613354e+10       2.856049068517e+11       2.856049068517e+11       9.455026843305e+10      -4.068080700791e+11       2.192282274784e-04       6.135271433266e-02 
       4.933846615988e+05       3.097856861802e-09       9.377828093875e-01       5.270286428195e+05       1.400958191512e+04       2.839478932103e-02       6.912126841912e+09       5.412463743651e-01       1.630516390007e+11       2.939421576560e+08       1.619688640406e+09       3.751895345227e+10       1.250631779758e+10       3.751895440831e+10       1.250631747890e+10      -3.766236863122e-14       1.732495393622e-06      -9.000000000000e-01       3.775601269286e+10       2.777591903522e+11       2.777591903522e+11       9.194851917431e+10      -3.928732197193e+11       2.193221060774e-04       6.139680796113e-02 
       4.899549287468e+05       3.141328607960e-09       9.443359629549e-01       5.197394434810e+05       1.400957536196e+04       2.859354186773e-02       6.864074507819e+09       5.450272752508e-01       1.585649302702e+11       2.878547212260e+08       1.586145470847e+09       3.648654054937e+10       1.216218016355e+10       3.648654149217e+10       1.216217984929e+10      -3.766236863122e-14       1.728873575490e-06      -9.000000000000e-01       3.671707660604e+10       2.701290891099e+11       2.701290891099e+11       8.941836230493e+10      -3.794157573884e+11       2.194160927182e-04       6.144135175356e-02 
